"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_00780",7953.07247999154,-0.1689108710958,0.0542138787830325,-3.11563892655222,0.00183546866560678,0.00347187533877135
"SAOUHSC_00781",3100.00631095873,0.285538288223407,0.0741756261852795,3.84948942001751,0.000118364295806043,0.000251127110601015
"SAOUHSC_00782",2153.5860219319,0.18534569633659,0.0719034442371887,2.57770261637521,0.00994595528426128,0.0170092328293207
"SAOUHSC_00783",1651.82234421584,0.105099304775229,0.0799932190184331,1.31385267482498,0.188895787309798,0.24298308432692
"SAOUHSC_00784",3684.25988157267,0.0374778274889557,0.0630710288817092,0.594216205973839,0.552367514904245,0.616282100354124
"SAOUHSC_00785",8991.95746816124,0.35163338977686,0.0657601135210694,5.34721384968712,8.93184629394099e-08,2.52820279346397e-07
"SAOUHSC_00786",219.949978148198,0.209507510983168,0.194125929849316,1.07923506739049,0.280482950728478,0.343827162340025
"SAOUHSC_00787",1096.27995823926,-0.235664652361203,0.0849197019414932,-2.77514695616298,0.00551767693532005,0.00978171127845976
"SAOUHSC_00788",1176.26285185434,-0.208706670695742,0.07744478390665,-2.69490932981764,0.00704077873540289,0.012298031782309
"SAOUHSC_00789",2377.91117166881,-0.00824747230346611,0.0761139030693234,-0.108356975150183,0.913712528978945,0.933649198498604
"SAOUHSC_T0005",4.36749784987131,-0.960737921479025,0.95335845935719,-1.00774049052526,0.313579061240101,0.3783364869082
"SAOUHSC_00790",6757.85669410676,0.60156377558568,0.0829696719912432,7.25040561386298,4.15525360479038e-13,1.6762349575787e-12
"SAOUHSC_00792",563.537177611824,0.210724846742806,0.101794532914456,2.07009984435893,0.038442995469192,0.0586398216983266
"SAOUHSC_00793",27.7848163950442,0.471753757610311,0.378318485755343,1.24697516873493,0.212406602565818,0.269715450367302
"SAOUHSC_00794",89294.9846611279,-0.0682036808710828,0.0619825635450193,-1.10036882907473,0.271171454057281,0.333792781019133
"SAOUHSC_00795",222758.995677221,-0.708751018413719,0.0713116165583031,-9.93878771257774,2.82240920019341e-23,1.87528140696324e-22
"SAOUHSC_00796",83047.9648550839,-1.1196012426486,0.0508410475593349,-22.0216005844875,1.78834764324227e-107,6.73327080915979e-106
"SAOUHSC_00797",65156.5535213006,-1.00091544337605,0.0720561197201001,-13.8907763457716,7.20501166265085e-44,9.09057854457862e-43
"SAOUHSC_00798",88304.617833031,-0.952654307651489,0.0622710788087323,-15.2985033482012,7.82350946323004e-53,1.21289963704455e-51
"SAOUHSC_00799",130042.212116541,-0.668255317849113,0.0794703999245583,-8.40885812181003,4.14021558657659e-17,2.08948752582121e-16
"SAOUHSC_00800",1771.61447490989,-0.424869887354546,0.104974714527882,-4.04735453928477,5.17997520739079e-05,0.000114616615596371
"SAOUHSC_00801",389.075558854639,0.011745446982496,0.116564179477055,0.10076377696124,0.919737982239801,0.936195866889876
"SAOUHSC_00802",631.045108243057,0.220195554633684,0.108838257224279,2.02314480449587,0.0430582203604251,0.0651289262367076
"SAOUHSC_00803",5595.73217206537,0.154419580708465,0.05926514875639,2.60557146904682,0.00917211360720064,0.0157654010697681
"SAOUHSC_00804",1880.83117184016,0.164370610937269,0.0948983951821146,1.73206944776921,0.0832611981629285,0.117837447519371
"SAOUHSC_00808",1788.11380122641,-1.50252576655613,0.0863910705268927,-17.3921420048662,9.4630588169914e-68,2.09779210410314e-66
"SAOUHSC_00809",2.10284501406013,-0.702766893919242,1.30349387534102,-0.539140925181091,0.589789618722684,0.653424089495659
"SAOUHSC_00810",71.7749516545806,0.618977849550154,0.233289096346079,2.65326523718843,0.00797172021751803,0.0138021316466809
"SAOUHSC_00811",84.3969667630571,1.0053675436032,0.229253699243512,4.3853928940763,1.15776615161416e-05,2.75172476115108e-05
"SAOUHSC_00812",4578.51126355251,-1.21356442445029,0.0740002790022191,-16.3994574184497,1.92953654568005e-60,3.57567241121334e-59
"SAOUHSC_00816",6.68508099583192,-1.30043464454352,0.785622209228075,-1.6552926193638,0.0978651553530897,0.137196305258587
"SAOUHSC_00818",147.340630060162,1.08301140440192,0.184355756791178,5.87457328836579,4.23933900242299e-09,1.33541993542461e-08
"SAOUHSC_00819",22470.2798846863,0.222407208123968,0.070748647788759,3.14362486175044,0.00166869208554713,0.00317412800875525
"SAOUHSC_00820",136.500324895384,0.138429350581208,0.170840929680122,0.810282119398435,0.417778049589629,0.486007618257284
"SAOUHSC_00821",120.64981543101,0.0147066867675257,0.193159060716111,0.0761377007788437,0.939309546292496,0.950529967493943
"SAOUHSC_00822",115.672309412752,0.0594538709639152,0.191145502679461,0.311039862986552,0.755770317313896,0.801034764545277
"SAOUHSC_00823",484.850120804047,-0.189754965340706,0.120076067096226,-1.58028964413567,0.114040550364168,0.157087215716496
"SAOUHSC_00824",403.528962041472,0.12034583431181,0.118211183547533,1.01805794257545,0.308650420755404,0.372769245433716
"SAOUHSC_00825",1403.04333870649,0.91856637602026,0.0917932016705614,10.0069107439669,1.42121221258143e-23,9.49609962885392e-23
"SAOUHSC_00826",356.324263255108,0.131859551049389,0.124381567352054,1.06012131746313,0.289089410799057,0.352374143070588
"SAOUHSC_00827",272.97389166596,-0.321174485120999,0.131734395337683,-2.43804576851561,0.0147669042149702,0.0245116142742542
"SAOUHSC_00828",818.332569221635,-0.74114935372938,0.0955053256043832,-7.76029346048703,8.47330903659242e-15,3.73581580572439e-14
"SAOUHSC_00830",1175.17305583716,0.364240080151029,0.108834082984025,3.34674644343254,0.000817659630986143,0.00161087096735808
"SAOUHSC_00831",257.888585678592,2.07340240148867,0.152913752586279,13.5592931729198,6.98054982921698e-42,8.44788989535851e-41
"SAOUHSC_00832",366.357253816354,0.456246569655165,0.116527784678493,3.91534577709491,9.02747353057603e-05,0.000193959847957666
"SAOUHSC_00833",396.352815418188,0.426902595980739,0.113163269162503,3.77244842023523,0.000161653391756808,0.000338954217740918
"SAOUHSC_00834",1052.27451306034,0.623755360332089,0.0896368165701863,6.95869603806918,3.43436598671625e-12,1.32676158314185e-11
"SAOUHSC_00835",1692.02616954426,0.215814697784026,0.0837352281222193,2.57734650784045,0.00995620887336079,0.017014501042948
"SAOUHSC_00836",3062.63778493076,0.982394715656247,0.743084942342335,1.32204901442299,0.186151829978261,0.239788842412969
"SAOUHSC_00837",13.6346915654451,-0.683249244416403,0.595156855075655,-1.14801541575044,0.250962199957129,0.312648286921381
"SAOUHSC_00838",658.320172553336,-0.768821988148209,0.0900484617684915,-8.53786919897419,1.36719559274208e-17,7.111815671018e-17
"SAOUHSC_00839",20.1786326372141,-1.00917546176721,0.444728071895136,-2.26919667442349,0.023256368416831,0.037172578089436
"SAOUHSC_00840",259.230878973576,-0.657802579339344,0.135387161250118,-4.85867768601856,1.18172327251607e-06,3.05675856314952e-06
"SAOUHSC_00841",412.184630107862,-0.282392145410892,0.114610400368428,-2.46393123576141,0.0137422473190545,0.02287481448477
"SAOUHSC_00842",1292.36630058926,-1.87549817605341,0.0853016798357144,-21.9866499659268,3.86488431871684e-107,1.43242275062443e-105
"SAOUHSC_00843",1785.01365827516,-2.18387044271052,0.0815448361584209,-26.7812230129179,5.34739689003457e-158,3.25231421106718e-156
"SAOUHSC_00844",2427.98282245656,-2.39626051883534,0.0683834242474878,-35.0415403323909,5.24605971499097e-269,4.97746145758343e-267
"SAOUHSC_00845",296.978177703909,0.696464790309256,0.345754025292138,2.01433602897549,0.0439742657146732,0.0661846181949269
"SAOUHSC_00846",2260.06631676244,2.28380698864387,0.0785675222355835,29.0680795786828,9.09377470862156e-186,6.34424517907363e-184
"SAOUHSC_00847",1493.23435549084,0.629184432864914,0.0834214811222793,7.54223521808076,4.61983477693801e-14,1.96384374388834e-13
"SAOUHSC_00848",14613.6325887041,0.244566025512351,0.0613836580958865,3.98422044398719,6.77020040758783e-05,0.000147600325062485
"SAOUHSC_00849",14428.1707151726,0.284520690938825,0.0625257902591148,4.55045333709075,5.35304579424437e-06,1.30631940575593e-05
"SAOUHSC_00850",3410.1165382932,0.450687198099657,0.0625864483650878,7.20103488650845,5.97572542872458e-13,2.39029017148983e-12
"SAOUHSC_00851",15864.9845023922,0.346978875622332,0.0540335958125154,6.42153960706727,1.34902902460517e-10,4.67821176368927e-10
"SAOUHSC_00852",49.9025448211181,0.457710209402024,0.330122277665457,1.386486887946,0.165598281334054,0.217376382581282
"SAOUHSC_00853",102.749606328103,0.976343761746983,0.209390790705579,4.66278272533869,3.11962069435753e-06,7.77283643594124e-06
"SAOUHSC_00854",562.386612745172,0.811561508510187,0.142253520390873,5.70503637646535,1.16318244941794e-08,3.55092505793996e-08
"SAOUHSC_00855",415.683452715213,0.750250909526908,0.122480391443607,6.12547772491683,9.04119199174949e-10,2.96211428237981e-09
"SAOUHSC_00858",757.52589320894,0.640993884986017,0.103251078501246,6.20810837320485,5.36261663703207e-10,1.7815303449636e-09
"SAOUHSC_00859",715.108759192277,0.11858742292012,0.0999596515659931,1.18635290401977,0.23548296224198,0.295224939977789
"SAOUHSC_00860",2576.33831736267,0.563973125594987,0.218312047850896,2.58333486927013,0.00978502963760555,0.0167581879425273
"SAOUHSC_00861",5683.0431721522,0.34441738939528,0.0622987990144415,5.52847558610947,3.2302536790369e-08,9.49462419662394e-08
"SAOUHSC_00862",561.812484798363,-0.06512094109738,0.0980645574088302,-0.66406194876189,0.506650662800722,0.572819529153152
"SAOUHSC_00863",214.238624785146,1.16231571303525,0.156545876014809,7.42476098779689,1.12983751816197e-13,4.6852702676227e-13
"SAOUHSC_00864",457.222273023216,0.913444476980544,0.104662416664363,8.72753091407994,2.60292720776547e-18,1.40321439473175e-17
"SAOUHSC_00865",8518.54813029315,-2.7320893910975,1.241009151921,-2.20150623939269,NA,NA
"SAOUHSC_00866",4804.77383686945,-0.136748590405322,0.0651120385077231,-2.10020440980515,0.0357108636279821,0.0548970632051675
"SAOUHSC_00867",45.1658734122264,0.910955583908437,0.2985813737084,3.05094578604924,0.00228121760746238,0.00427075624696194
"SAOUHSC_00868",39.6028621075954,0.460952815239279,0.333224833177306,1.38330871335153,0.166570227442197,0.218410491704196
"SAOUHSC_00869",8014.13177417943,-0.581860163505788,0.0570323834308521,-10.2022768206988,1.93678022127679e-24,1.32012720829556e-23
"SAOUHSC_00870",8353.10030275913,-0.739715875269241,0.0628140171210219,-11.7762867139042,5.17217927032534e-32,4.68259894244721e-31
"SAOUHSC_00871",1596.04820938926,-0.703767905746299,0.0759891954906499,-9.26142066911202,2.01729967847041e-20,1.20529844769063e-19
"SAOUHSC_00872",11060.8380863396,-0.658106779387568,0.0619448291324875,-10.6240793396978,2.30273049393681e-26,1.66526729622503e-25
"SAOUHSC_00873",696.206733968166,0.726898617724991,0.106813291414009,6.80531990075587,1.0082494014361e-11,3.74853852696934e-11
"SAOUHSC_00874",298.22466865852,0.445306798101554,0.146670418685899,3.03610504484342,0.00239655854999017,0.00446905415139676
"SAOUHSC_00875",2552.73197054859,-0.541735005172815,0.063152569068168,-8.57819425505962,9.63740928151295e-18,5.0463432264346e-17
"SAOUHSC_00876",199.819026087585,0.654218957215462,0.157623164846707,4.15052545006128,3.31712880185079e-05,7.51502341737353e-05
"SAOUHSC_00877",2227.29409786723,0.713058025884938,0.109654784318564,6.50275343949788,7.88629982378785e-11,2.79198554955594e-10
"SAOUHSC_00878",33735.366273973,0.42315741040815,0.0702072462822438,6.02726118479271,1.66761396144441e-09,5.38174192727367e-09
"SAOUHSC_00879",1803.68869354601,-0.148983488147017,0.107371145612701,-1.38755610082075,0.165272256875728,0.217068545575431
"SAOUHSC_00880",1740.30546599346,1.43484679282205,0.0737102041241605,19.4660537149664,2.1306751218607e-84,6.08911010729347e-83
"SAOUHSC_00881",1141.63770141475,0.730448962088076,0.0889146780145659,8.21516737617174,2.11868533662326e-16,1.01937558183983e-15
"SAOUHSC_00882",101.470870758678,-0.0457429801127787,0.204877077382975,-0.22327036629516,0.823325089418779,0.858052333963683
"SAOUHSC_00883",2942.87432682353,0.342983264388902,0.0647002074669401,5.30111537222128,1.15097320893733e-07,3.20811803948219e-07
"SAOUHSC_00884",1879.16945211288,0.215385442126704,0.079626092083596,2.70496060387568,0.00683124905787539,0.0119625912692175
"SAOUHSC_00885",5771.33169767268,0.168867188768643,0.0724690810467275,2.33019635863408,0.0197957753549213,0.031964315276973
"SAOUHSC_00886",15830.2395116134,0.247476573372176,0.0566581408249343,4.36789082325952,1.2545217355026e-05,2.96387007630695e-05
"SAOUHSC_00887",4119.13875401356,0.155992990523961,0.064655795684083,2.41266832885583,0.0158362230278665,0.0260315460998609
"SAOUHSC_00888",3809.08525947871,0.0909813868525739,0.0857216525636514,1.06135829316889,0.288527103261206,0.351869557293358
"SAOUHSC_00889",32748.9954701425,0.210406492405627,0.0632172624796136,3.32830755639694,0.000873753480731025,0.00171852674651243
"SAOUHSC_00890",466.884050748257,0.323960603783815,0.103146053678005,3.14079494301484,0.00168489957338837,0.00320238925326699
"SAOUHSC_00891",9904.72959142985,0.840700301475346,0.0625626372542594,13.4377375758422,3.63377342313963e-41,4.24596579294936e-40
"SAOUHSC_00892",2357.59475776724,-0.129353734520856,0.0654006412972017,-1.97786645444393,0.0479437741780942,0.0716588735667546
"SAOUHSC_00893",2148.26949501521,2.02854654916193,0.0819041619295223,24.7673195277607,2.01776259286553e-135,1.04046366745153e-133
"SAOUHSC_00894",1993.92126992612,-1.68308951527372,0.0750853391492745,-22.4156877273689,2.76733392785465e-111,1.0940193461452e-109
"SAOUHSC_00895",7348.79137667873,-1.2342742625698,0.0702406034895758,-17.5720908029068,4.03040884071917e-69,9.28167938852997e-68
"SAOUHSC_00897",432.701222185731,0.211296845478053,0.104610977895762,2.01983433983952,0.0434005738674891,0.0654873799069238
"SAOUHSC_00898",9912.00460838832,-2.99485874791443,0.05665018230586,-52.865827187367,0,0
"SAOUHSC_00899",6157.03865604779,-3.11773491324024,0.0801210542187862,-38.9128044262455,0,0
"SAOUHSC_00900",21282.2426735857,0.0741255086469342,0.0583357864742254,1.27066956883636,0.203846225985041,0.259918305399515
"SAOUHSC_00901",1443.22988524799,-0.129216659113652,0.0841430562303948,-1.53567822352257,0.124617318517036,0.170076110197013
"SAOUHSC_00902",614.889018911643,0.223559652342389,0.0961606435584422,2.32485603329516,0.0200796596248982,0.0323786217744789
"SAOUHSC_00903",2503.21615718922,0.0199563469324438,0.0669849490391196,0.297922850113526,0.765762047555191,0.810163950401835
"SAOUHSC_00904",6834.46993730214,0.0191903407940185,0.0529665668376875,0.362310452418522,0.717120048138268,0.767949776155292
"SAOUHSC_00905",10139.1731357891,0.115825345909129,0.0525306905131167,2.2049081170979,0.0274605428061331,0.043395341463123
"SAOUHSC_00906",15164.8237528482,0.162254898506017,0.0593157602472881,2.73544329246686,0.00622963190563188,0.0109863842975159
"SAOUHSC_00907",237.096166139982,1.11021418145787,0.147159184331915,7.54430779497799,4.5469609057487e-14,1.93633595483589e-13
"SAOUHSC_00908",7988.47371913366,-0.197394388100335,0.0567467052108926,-3.47851716441935,0.000504196146740113,0.00101351971192165
"SAOUHSC_00909",1088.53682498238,0.50636412039154,0.0815250261526741,6.21114943825052,5.25984223907448e-10,1.74983811936671e-09
"SAOUHSC_00910",1929.16121715571,1.13102686916303,0.0843956185047587,13.4014880061487,5.92629274856327e-41,6.8907678429373e-40
"SAOUHSC_00911",167.201000171932,-0.729205738629796,0.158480418495199,-4.60123556937659,4.19992103829065e-06,1.03773048987765e-05
"SAOUHSC_00912",2242.44868288032,-0.756220830723063,0.100377504936403,-7.53376796127965,4.92966959101409e-14,2.0806363469547e-13
"SAOUHSC_00913",8.90222504656743,-0.609326873491928,0.695075269779454,-0.876634373260419,0.380685262836492,0.447687379002558
"SAOUHSC_00914",11.3471812932188,0.611365205099386,0.57493028918297,1.06337275423112,0.287612943461425,0.351115749814977
"SAOUHSC_00915",19.1586642939547,0.664647878800988,0.44440175922794,1.49560136745561,0.134757566602106,0.182312031708184
"SAOUHSC_00916",27.0668862619925,1.18011835180463,0.384453539896828,3.06959939066065,0.00214346071962978,0.00402875501344044
"SAOUHSC_00917",43.1696837904068,-0.518075760013597,0.307376967242929,-1.68547358854038,0.0918972363220748,0.129211763222265
"SAOUHSC_00919",434.464574477987,0.0328743199947692,0.144710172884677,0.227173524427806,0.820288813962293,0.855263765590575
"SAOUHSC_00920",5251.70032109045,0.901534576072014,0.0623334073974588,14.4631043562808,2.07236116958723e-47,2.84141080593116e-46
"SAOUHSC_00921",10578.1531144923,0.665914252557623,0.0644219195723917,10.3367651410841,4.80483486755362e-25,3.33247611281789e-24
"SAOUHSC_00922",83.1535342685583,-0.537237865597515,0.229153663239207,-2.34444371520566,0.0190554864059285,0.0308529786722611
"SAOUHSC_00923",3607.80658935648,-2.71147414328298,0.0658895717181277,-41.1517949286805,0,0
"SAOUHSC_00924",8899.71259605379,-3.11763191731481,0.064681388678545,-48.1998296729355,0,0
"SAOUHSC_00925",7544.70996388647,-3.14644829127853,0.0682005379035672,-46.1352415684386,0,0
"SAOUHSC_00926",3054.24827395846,-3.12283008127492,0.0936935265828639,-33.3302651225648,1.40738824610535e-243,1.19225889991496e-241
"SAOUHSC_00927",10806.0675311551,-3.16579674236341,0.0672371305831232,-47.084054820716,0,0
"SAOUHSC_00928",142.211104022045,0.805755664337367,0.176347454844289,4.56913690673241,4.89736808448065e-06,1.19951058816404e-05
"SAOUHSC_00929",56.0154991036729,0.668185374963127,0.267597582510358,2.49697836839488,0.0125256597270552,0.0211014665288175
"SAOUHSC_00930",59.1290141222255,0.244181753645097,0.255901961047511,0.954200400206241,0.339982212122454,0.40647066892866
"SAOUHSC_00931",110.195393096613,-0.255243989689911,0.189738676422508,-1.34523964487629,0.178547857294178,0.232063297261255
"SAOUHSC_00932",85.0069196127159,0.302133638632464,0.227828386019927,1.32614571832168,0.184791435140487,0.238479479952794
"SAOUHSC_00933",2936.42770584347,0.329694292852271,0.0679678465710789,4.85073912864792,1.23002238438453e-06,3.17131858234795e-06
"SAOUHSC_00934",54991.814955817,0.145812814611531,0.0756254271005238,1.92809244459157,0.0538436285909448,0.0796241190883548
"SAOUHSC_00935",5904.7655949764,0.172200951059883,0.0563157871734694,3.05777402221961,0.00222987662621048,0.00418123901768479
"SAOUHSC_00936",33.0090859862411,0.110609365532981,0.330693367596275,0.334477121016887,0.738019552525734,0.785719200444812
"SAOUHSC_00937",10321.9399368727,0.341793343063048,0.0596553634660603,5.72946543620516,1.00747614043317e-08,3.08352697433224e-08
"SAOUHSC_00938",2833.49973179822,0.366221789840851,0.072565704116217,5.04676133582789,4.49362100381005e-07,1.21123511602698e-06
"SAOUHSC_00939",986.202893624451,0.343968705445306,0.0877018219666823,3.92202462539465,8.78080153426513e-05,0.000189174034870817
"SAOUHSC_00940",863.11357746732,0.359881923387335,0.0885509222771209,4.06412394284366,4.82132027470292e-05,0.000106980090660386
"SAOUHSC_00941",405.323125574077,0.798133643783152,0.11777981692595,6.7764890845853,1.23131359290398e-11,4.56355600370038e-11
"SAOUHSC_00942",1193.71101774466,0.457236390783023,0.0762107452338892,5.99963153988029,1.97765768394293e-09,6.35637401939380e-09
"SAOUHSC_00943",3683.21138250953,0.251120313846478,0.0624721983933658,4.01971309325886,5.82690575509249e-05,0.000128213547783668
"SAOUHSC_00944",1656.39539603568,0.205831517630564,0.0695277939394273,2.96042066011593,0.00307219241060445,0.00561853538778238
"SAOUHSC_00945",2487.08437113471,0.29943762983035,0.0659033995221597,4.54358397292792,5.53057588410095e-06,1.34687125226771e-05
"SAOUHSC_00946",7069.92581614556,0.22204140935331,0.0605205818792781,3.66885780768303,0.000243636532258796,0.000502090229815695
"SAOUHSC_00947",4505.22805513368,0.354190663419899,0.0614335133545663,5.7654306921317,8.14495694042055e-09,2.51233262193466e-08
"SAOUHSC_00948",8171.57382016253,-0.283900299160936,0.0606367572160736,-4.68198353927937,2.84112300127965e-06,7.10131059961574e-06
"SAOUHSC_00949",1055.69892007755,-1.66134377408888,0.0910657047119051,-18.2433527456323,2.33675370739566e-74,5.89657424887502e-73
"SAOUHSC_00950",743.641504648058,-0.285684567437916,0.0887350286126916,-3.21952414851709,0.00128403545329266,0.00247620495545544
"SAOUHSC_00951",2927.01472109556,-1.36521364603323,0.073621025682083,-18.543800950677,9.1518971513292e-77,2.38552747724757e-75
"SAOUHSC_00952",5124.10844218453,0.29443794070378,0.0614640182578798,4.79041151309747,1.66439611010944e-06,4.24054519138516e-06
"SAOUHSC_00953",4276.88605369469,0.469084660960575,0.0603756212917719,7.769438242195,7.88349682298241e-15,3.49526251665687e-14
"SAOUHSC_00954",5368.4036520715,0.095730722895765,0.0652575397956664,1.46696800393511,0.142384759502862,0.191027516708591
"SAOUHSC_00955",245.631601676788,-0.330593676270026,0.159719107401788,-2.06984425124784,0.0384669319403863,0.0586398216983266
"SAOUHSC_00956",8257.56457007158,-0.270430901290575,0.0549760681005681,-4.91906588874042,8.69581967811488e-07,2.27414380115639e-06
"SAOUHSC_00957",1924.00269918448,0.864598211572234,0.0695401962834888,12.4330711988157,1.72863066241851e-35,1.74481358776881e-34
"SAOUHSC_00958",2262.23786709484,0.0914339184828357,0.0894401098239892,1.02229210879515,0.306642666991967,0.371289640686547
"SAOUHSC_00959",5540.0121895566,-0.0250424242012306,0.0747973485549949,-0.334803635222686,0.73777321811422,0.785719200444812
"SAOUHSC_00960",1761.79870716632,0.289348515175504,0.0902527915356254,3.2059785658961,0.00134604014391562,0.0025894624666406
"SAOUHSC_00961",9.55509411061563,-0.966252882417701,0.64397515835507,-1.50045055291548,0.133497732909818,0.180946641406908
"SAOUHSC_00962",1489.88275068397,-1.14378148140085,0.119824935715798,-9.5454378887687,1.35533806890522e-21,8.46016289327154e-21
"SAOUHSC_00963",1038.76466951281,0.611622861731629,0.0869082421710463,7.03757027472583,1.95620883569919e-12,7.66963199715452e-12
"SAOUHSC_00964",331.469860294385,0.790968112550498,0.12147362635454,6.51143903650273,7.44342373123047e-11,2.64704664025167e-10
"SAOUHSC_00965",5817.03492254791,0.689602789651209,0.0763903619808639,9.02735334365816,1.75873793295971e-19,1.00523527156155e-18
"SAOUHSC_00967",8.5176306836106,0.18968225800451,0.654999997988786,0.289591234483878,0.772128973661152,0.814719717759898
"SAOUHSC_00968",66.8532944775391,-0.269339205192103,0.250503769681313,-1.07519022781475,0.282289569655808,0.345684491080834
"SAOUHSC_00969",9.77212815422264,0.154134394862789,0.60723573307646,0.253829586216695,0.799627215327039,0.837032548435895
"SAOUHSC_00970",30.0709408993544,-0.0528307884441398,0.363787180688234,-0.14522443683747,0.884533672649715,0.908203952618112
"SAOUHSC_00971",5.45112831784919,2.94969333420348,1.0361710554614,2.84672431125766,0.00441715974858736,0.00793149350768298
"SAOUHSC_00975",721.719826479614,2.98005665461309,0.119646284681689,24.9072226734105,6.21355011905076e-137,3.349668382361e-135
"SAOUHSC_00976",7.83487114284797,-0.629992167064767,0.800350940078143,-0.787144907961572,0.431197043228978,0.499657736462694
"SAOUHSC_00977",25.617185606253,0.377193750469431,0.385399571586329,0.978708276495684,0.327724141465958,0.393999829476559
"SAOUHSC_00978",92.8816175744856,0.407039421193422,0.218004166006735,1.86711762737987,0.0618851633179065,0.0903332968554303
"SAOUHSC_00979",33.7707062898999,0.797935385626218,0.369448589215439,2.15980087329799,0.0307880880205743,0.0479824867180041
"SAOUHSC_00980",2753.50216142836,0.558200321411597,0.0612646897133055,9.11128945602686,8.14085683491222e-20,4.73287068931661e-19
"SAOUHSC_00981",32.0519329632906,0.279881280770096,0.358666272404439,0.780339001194116,0.435191362041109,0.503057461384752
"SAOUHSC_00982",853.993196187684,0.622230670379829,0.0930178966465629,6.68936508792602,2.24140911826528e-11,8.14184139130972e-11
"SAOUHSC_00983",2713.80765187607,0.560066900496546,0.0747816019877211,7.48936751299481,6.92063032330062e-14,2.90543984546355e-13
"SAOUHSC_00984",1642.30828607141,0.328484569677884,0.0846358596587435,3.88115121654523,0.000103963170626365,0.000221962772930458
"SAOUHSC_00985",7630.55157152073,0.545624185788717,0.0644766002505036,8.46235973467686,2.62020796288899e-17,1.33946838102859e-16
"SAOUHSC_00986",221.240486596854,-0.516024706432286,0.146442296386267,-3.52374088064818,0.000425500139350801,0.000858967089821361
"SAOUHSC_00987",377.34822321751,-0.757923180533821,0.115663810297842,-6.55281179637883,5.64636608749588e-11,2.01401208414139e-10
"SAOUHSC_00988",155.992161876915,-0.736064113175531,0.175361780191575,-4.19740329033735,2.69992891157685e-05,6.15029150277738e-05
"SAOUHSC_00989",2539.24523766209,-0.490827889570808,0.100842188588591,-4.86728715868368,1.13140575873178e-06,2.9297974451002e-06
"SAOUHSC_00991",447.219512172731,1.60804161379817,0.127007916890285,12.6609557354387,9.73074272663374e-37,1.03503684966705e-35
"SAOUHSC_00992",74.9989752671413,-0.136277141587453,0.228471002364163,-0.596474564287328,0.550858241137845,0.614887410813632
"SAOUHSC_00994",26585.8454730439,-0.283671715173539,0.0682798012358575,-4.15454805138723,3.25931120805121e-05,7.39109577963428e-05
"SAOUHSC_00995",93.6486351897809,0.145342411278022,0.217036382675087,0.669668419122177,0.503069187948195,0.569313031399389
"SAOUHSC_00996",2674.13930927396,-0.251418957243673,0.0677962318109094,-3.70845031542323,0.000208531566041947,0.000432374890429631
"SAOUHSC_00997",1618.25137566779,-0.12277454649227,0.082884723581092,-1.4812686969047,0.138534986513343,0.186495452899914
"SAOUHSC_00998",407.928609440051,-1.05957624412477,0.14507096997356,-7.30384751903076,2.79653286975765e-13,1.13975532080157e-12
"SAOUHSC_00999",30307.6915134836,-0.697228449382587,0.0788881452875428,-8.83819041303645,9.72813765620798e-19,5.32913222183033e-18
"SAOUHSC_01000",58612.1777103855,-0.766496441678014,0.054698826938215,-14.0130325380434,1.29744273315382e-44,1.66353198002208e-43
"SAOUHSC_01001",228619.629244638,-0.831468251764411,0.0574466693119668,-14.4737416759375,1.77545198698365e-47,2.44847215879373e-46
"SAOUHSC_01002",125805.531354718,-0.780921116426301,0.0610658417553661,-12.7881822959999,1.90886410633712e-37,2.06750030147564e-36
"SAOUHSC_01003",5.1646903778588,-0.266546053519452,0.947344129950141,-0.281361381880817,0.778433234943664,0.819185285397681
"SAOUHSC_01005",1639.82541504693,-0.570353518140797,0.0845195741779357,-6.74818258005009,1.49708488846893e-11,5.51410769479549e-11
"SAOUHSC_01007",2689.89964832314,-1.0280841082359,0.0667396005599391,-15.4044090706323,1.52880249932536e-53,2.4175463522665e-52
"SAOUHSC_01008",170.990403839273,0.390757756881664,0.159156638659175,2.45517724031889,0.0140815140932009,0.0234066933630501
"SAOUHSC_01009",878.562619356755,0.363352652952766,0.111439638754545,3.26053329868629,0.00111202909062165,0.00215677269252213
"SAOUHSC_01010",103.998212180335,-0.143233561905308,0.19652197759797,-0.728842461571013,0.466098034413385,0.533840916286117
"SAOUHSC_01011",111.396614380228,-0.445314695807672,0.219490366632436,-2.02885758787495,0.0424727976978288,0.0643329988117815
"SAOUHSC_01012",613.508272285325,-0.584967982360622,0.106674402353099,-5.48367714706606,4.16574723856934e-08,1.21092554532923e-07
"SAOUHSC_01013",2197.62177821938,-1.15332604324322,0.0725071362032659,-15.9063797528838,5.72284580723884e-57,9.98131636380185e-56
"SAOUHSC_01014",1820.95642285522,-1.41406275240572,0.0846655303749008,-16.7017527220844,1.27270611757798e-62,2.53685622764284e-61
"SAOUHSC_01015",5121.57529898198,1.7111595070308,1.37152070124914,1.24763666014835,NA,NA
"SAOUHSC_01016",1008.71611963401,-1.67503599162923,0.109705929601132,-15.2684180127667,1.24148490599444e-52,1.91220921884338e-51
"SAOUHSC_01017",4290.14658815329,-1.82628510920648,0.0878824450629534,-20.7810002088386,6.43049329292936e-96,2.0612337960579e-94
