"locus_tag","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","product"
"SAOUHSC_03032",50.6358364256637,1.12373411658791,0.293184123399475,3.83286142359346,0.000126661311324448,0.000268128277834885,NA,"hypothetical protein"
"SAOUHSC_00409",67.7129714127227,-1.01424147338587,0.287423889267513,-3.5287306005448,0.000417557971125207,0.000843652050689089,NA,"hypothetical protein"
"SAOUHSC_02463",29.5160743214823,1.25088606422891,0.373377366539019,3.35019252994327,0.000807554086115324,0.00159228453222406,NA,"hyaluronate lyase"
"SAOUHSC_02386",27.4109357666163,1.26526808133708,0.383400777337397,3.30011871682679,0.000966439369036542,0.00188519258499562,NA,"hypothetical protein"
"SAOUHSC_02321",20.1189526957829,1.53658144096854,0.46855400331476,3.27941161551939,0.00104023788935308,0.00202581631653983,NA,"hypothetical protein"
"SAOUHSC_02907",42.1723077987873,-1.00817047165763,0.315903312545414,-3.19138936383485,0.00141590326476914,0.00271421915192307,NA,"hypothetical protein"
"SAOUHSC_01311",8.50485570193399,-2.48233671706034,0.792000292819969,-3.13426237283552,0.0017228673218156,0.00326931302987729,NA,"ABC transporter ATP-binding protein"
"SAOUHSC_01139",39.9502893002055,1.04108492891353,0.33626689867024,3.0960077635666,0.00196145225838679,0.00370427130325913,NA,"hypothetical protein"
"SAOUHSC_02971",31.3797852301811,-1.20069249209514,0.389815712272973,-3.08015417104157,0.00206893469137408,0.0038948516570947,NA,"zinc metalloproteinase aureolysin"
"SAOUHSC_00916",27.0668862619925,1.18011835180463,0.384453539896828,3.06959939066065,0.00214346071962978,0.00402875501344044,NA,"hypothetical protein"
"SAOUHSC_T00029",568.535634297603,-3.65034386929894,1.22224095109353,-2.98659921845444,0.00282099281096387,0.00519518241273782,NA,NA
"SAOUHSC_R00010",26.7831505674629,1.7028487679948,0.574906962451041,2.96195537576188,0.00305692084614845,0.00559491994372231,NA,NA
"SAOUHSC_01763",25.687518015101,-1.26266839253198,0.435392038747054,-2.90007230303432,0.00373076591869365,0.00674495179812601,NA,"hypothetical protein"
"SAOUHSC_00971",5.45112831784919,2.94969333420348,1.0361710554614,2.84672431125766,0.00441715974858736,0.00793149350768298,NA,"hypothetical protein"
"SAOUHSC_T00028",674.438348660009,-4.20211905370948,1.50909886487701,-2.78452204259789,0.00536066773052689,0.00952472199011969,NA,NA
"SAOUHSC_00275",12.594993477835,-1.92527530331276,0.702398314384153,-2.74100216911937,0.00612521031323082,0.0108183163536735,NA,"hypothetical protein"
"SAOUHSC_00274",15.8330686724805,-1.26006600871131,0.499068276404281,-2.52483691768571,0.0115751990864652,0.0195697592538101,NA,"hypothetical protein"
"SAOUHSC_02754",13.7664477042702,1.32881102550738,0.532904138209967,2.49352731613397,0.0126480851845002,0.0212925891111671,NA,"ABC transporter ATP-binding protein"
"SAOUHSC_01325",12.5333487013254,-1.57501593205542,0.663889384780255,-2.37240716324565,0.0176726037071615,0.0287316079461186,NA,"hypothetical protein"
"SAOUHSC_00737",18.2769502459516,-1.09221833873874,0.463976773478099,-2.35403666987717,0.0185707789850655,0.0301092875957453,NA,"hypothetical protein"
"SAOUHSC_00839",20.1786326372141,-1.00917546176721,0.444728071895136,-2.26919667442349,0.023256368416831,0.037172578089436,NA,"hypothetical protein"
"SAOUHSC_02322",18.4819402615144,1.06997025778911,0.472302561432998,2.26543395094607,0.023486062885737,0.0374891932469504,NA,"hypothetical protein"
"SAOUHSC_02558",12.6858836144355,1.25219523544225,0.558814111210222,2.24080818705594,0.0250385024082728,0.0398065199144927,"ureA","urease subunit gamma"
"SAOUHSC_01705",15.931200660956,1.08257574095123,0.501614590442457,2.15818232080595,0.0309136593795371,0.0481465528878936,NA,"enterotoxin family protein"
